상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,판매수량,카테고리
멜츠너 앵클부츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=505066&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=a2V4UQ%3D%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010020272.gif?1660781702,59000,41300,30,1,"아이보리,크림, 베이지, 카키, 그레이, 카멜, 블랙",0,SHOES/BAG > SHOES
리브데 스니커즈,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=505026&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=bm1%2BW1lF,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010020252.gif?1659668942,54000,37800,30,3,"블루, 그레이, 퍼플",0,SHOES/BAG > SHOES
말랑푹신 방수샌들,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=504655&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=bmt%2FW1lG,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010020172.gif?1655861384,,12000,,104,"화이트, 그린, 블랙",0,SHOES/BAG > SHOES
크로플 샌들,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=504417&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=bm97W1lH,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010020092.gif?1653354754,,31800,,0,"아이보리,크림, 브라운, 블랙",0,SHOES/BAG > SHOES
유니키 패턴스니커즈,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=503646&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=bml0W1lA,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010019822.jpg?1645519122,,68000,,0,"베이지, 레드, 블랙",0,SHOES/BAG > SHOES
펀칭 아쿠아 슈즈,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=501622&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=bmt%2BW1lB,7일한정특가~,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010020742.gif?1684919203,13800,9700,30,5,"화이트, 핑크, 오렌지, 블랙",0,SHOES/BAG > SHOES
배색라인 슬링백힐,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=499177&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=bmx5W1lC,8.5cm굽,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010018782.gif?1608004576,,35800,,5,진베이지,0,SHOES/BAG > SHOES
데일리썸머 샌들&슬리퍼엑스샌들-블루-245 착용,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=495399&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=bmt9W1lD,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010016852.gif?1649313201,,12800,,108,,0,SHOES/BAG > SHOES
라이트 콤비 디어 스니커즈,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512538&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=bmx%2BW1lM,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010021842.gif?1744107499,,,,0,"그레이, 진베이지",0,SHOES/BAG > SHOES
믹스컬러 포스 스니커즈,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510267&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=bmt4W1lN,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010021142.gif?1712217840,,,,1,"핑크, 그린",0,SHOES/BAG > SHOES
