상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,판매수량,카테고리
[2종택]소프티 울 텐셀 7부 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=509767&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bmh%2FW11C,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010054022.gif?1706517432,,28000,,9,"아이보리,크림, 베이지, 옐로우, 인디핑크, 블랙",0,TOP > 니트
[made]웰메이드 베이직 꽈배기니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508227&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bmp%2BW11D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010054372.gif?1729072743,,19800,,218,"화이트, 연베이지, 그레이, 코코아, 블랙",0,TOP > 니트
노마드 울 퍼프 하프 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512592&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bml4W11M,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068842.jpg?1744794765,,39800,,0,"아이보리,크림, 연두",0,TOP > 니트
티에모 비스코스 딥 브이넥 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512157&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bmt1W11N,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068592.gif?1736929405,,24800,,8,"아이보리,크림, 핑크, 데님연청2, 옐로우, 레드, 블랙",0,TOP > 니트
머즈 라운드넥 린넨 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510319&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=aGx3U1w%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010058382.gif?1712661031,,24800,,4,"연베이지, 인디핑크, 소라, 카키, 블랙",0,TOP > 니트
[SET15%]프랑트 스카시 보트넥 니트+에트몬 와이드 밴딩 슬랙스,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=509886&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bm50W15F,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068792.gif?1744008255,63800,54300,15,1,,0,TOP > 니트
우노 스트라이프니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=499184&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bmV%2FUw%3D%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010054892.gif?1706145175,,22800,,561,"베이지, 핑크, 블루, 블랙",0,TOP > 니트
우에아 뷔스티에 니트 세트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512454&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bGh3U18%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068742.gif?1742896830,,29800,,2,"그레이, 데님연청, 네이비",0,TOP > 니트
피엔 컷 아웃 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512339&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bmt9W15A,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068662.gif?1741080281,,24000,,2,"아이보리,크림, 핑크, 소라, 블랙",0,TOP > 니트
프린즈 단가라 보트넥 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511669&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bm96W15B,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068012.gif?1730280381,,32800,,18,"아이보리,크림, 와인, 네이비",0,TOP > 니트
[1+1][made]웰메이드 베이직 꽈배기니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510965&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bW53U1o%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068052.gif?1730287536,39600,35700,10,231,,0,TOP > 니트
노스로드 텐셀 후드니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510331&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bmx4W15D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010055402.gif?1712829533,38000,19800,48,4,"아이보리,크림, 연카키, 블랙",0,TOP > 니트
파스텔웨어 브이넥니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508389&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bm51W15M,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010066002.gif?1696926446,32800,23000,30,5,"데님1, 핑크",0,TOP > 니트
땡큐봄 골지라운드니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=497555&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bm95W15N,여리여리한핏의 여성스러운 슬림골지 봄니트,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010054602.gif?1706146188,,19800,,352,"아이보리,크림, 연두, 진베이지, 옐로우, 오렌지",0,TOP > 니트
원 숄더 언발넥 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512564&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bmp5W19E,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068822.jpg?1744776254,,28000,,0,"핑크, 아이보리,크림",0,TOP > 니트
보트넥 라인 언발 셔링 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512415&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=Zm93Ul0%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068722.gif?1742457000,,29800,,0,"아이보리,크림, 그레이, 블랙",0,TOP > 니트
부르 골지 단추 카라 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512382&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=a2h3Ul4%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068712.gif?1741853193,,29800,,2,"아이보리,크림, 베이지, 스카이, 그레이, 블랙",0,TOP > 니트
오드린 퍼프 슬리브 모달 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512350&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bm14W19H,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068692.jpg?1741244719,,24800,,0,"rgb(255, 254, 242);, rgb(245, 245, 181);, rgb(99, 99, 99);",0,TOP > 니트
리에즈 소프트 울 텐션 니트 카라티,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512254&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bmt7W19A,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068612.gif?1740735332,,29800,,1,"아이보리,크림, 연베이지, 핑크, 민트, 옐로우, 블루, 데님진청, 브라운, 그레이, 블랙",0,TOP > 니트
미니 레더패치 시보리 배색 울 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512141&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bWV%2BVA%3D%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068582.gif?1736920786,,39800,,0,"연베이지, 네이비, 그레이",0,TOP > 니트
도젠스 백자수 워셔블 울 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512095&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bmt0W19C,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068552.gif?1735200480,,39800,,15,"베이지, 브라운, 그레이, 블랙",0,TOP > 니트
버티스 소매패치 나그랑 울 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512082&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=Zml3Uls%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068532.gif?1734941329,,29800,,43,"아이보리,크림, 핑크, 그레이",0,TOP > 니트
럭키도키 울 나그랑 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512076&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bmt3UlQ%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068522.gif?1735624909,,39800,,10,"그린, 네이비, 베이지",0,TOP > 니트
무드리 세미크롭 울 폴라니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512015&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bWZ3UlU%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068422.gif?1734080670,,58800,,0,"아이보리,크림, 레드, 그레이, 블랙",0,TOP > 니트
모리아노 밑단스트링 하프집업 울 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512004&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bmp7W1hE,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068392.gif?1733981795,,39800,,10,"베이지, 그레이",0,TOP > 니트
니보니아 컬러핏 나그랑 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511994&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=a2h3VV0%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068372.gif?1736313466,,29800,,45,"옐로우, 블루, 레드, 그레이",0,TOP > 니트
실버티크 벌룬슬리브 브이넥 울 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511989&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bmh%2FW1hG,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068362.gif?1734327976,,29800,,0,"아이보리,크림, 블루, 레드, 그레이, 블랙",0,TOP > 니트
유얼 브이넥 울 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511968&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=am53VV8%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068312.gif?1733794865,,41800,,0,"아이보리,크림, 그레이, 카키, 베이지",0,TOP > 니트
[워셔블] 세일러 카라 워셔블 세미크롭 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511952&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bGl3VVg%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068292.gif?1733365606,,45000,,1,"아이보리,크림, 연카키, 브라운",0,TOP > 니트
[워셔블] 플랫보카시 워셔블 나그랑 울 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511951&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bGt3VVk%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068302.gif?1733365966,,45000,,17,"연베이지, 데님연청2, 연퍼플, 챠콜",0,TOP > 니트
퍼피홀릭 오버핏 라운드 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511931&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bW53VVo%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068262.gif?1733189763,,29800,,58,"연베이지, 네이비, 그레이",0,TOP > 니트
티온드 단가라 반오픈 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511845&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bml9W1hD,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068172.gif?1731657988,,39800,,0,"그린, 네이비, 챠콜",0,TOP > 니트
퍼에피 배색 나그랑 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511835&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bmt9W1hM,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068152.gif?1731576359,,29800,,67,"네이비, 레드",0,TOP > 니트
켈론 울캐시 나그랑 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511815&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bmx0W1hN,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068132.gif?1731462366,,34800,,32,"옐로우, 진한크림, 그레이",0,TOP > 니트
밴시 보카시 꽈배기 라운드 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511795&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bmx4W1lE,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068112.gif?1731895055,,34000,,7,"진한크림, 레드",0,TOP > 니트
엘먼 울 단가라 브이넥 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511768&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bml4W1lF,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068092.gif?1730875314,,59000,,0,"아이보리,크림, 그레이",0,TOP > 니트
[2종택1] 홀가먼트 리얼 캐시미어울 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511740&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=Z2p3VF4%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068062.gif?1737010647,,29800,,17,"그린, 그레이, 블랙, 레드, 아이보리,크림, 브라운",0,TOP > 니트
이베린 배색 나그랑 울 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511725&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bmx7W1lH,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068042.gif?1730275416,,39800,,19,"와인, 베이지, 브라운, 그레이",0,TOP > 니트
코틀리 풀오버 폴라 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511670&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bWZ3VFg%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068002.gif?1730195379,,29800,,30,"그레이, 카키",0,TOP > 니트
세이버 골지 라운드 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511636&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=am13VFk%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010067942.gif?1729830324,,26000,,0,"아이보리,크림, 베이지, 연카키, 블랙",0,TOP > 니트
(3 piece)로리즈 니트 스커트 타이,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511607&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=aG93VFo%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010067922.gif?1729675253,,59800,,2,"브라운, 챠콜",0,TOP > 니트
보브 보카시 레터링 울 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511565&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bWV4Vg%3D%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010067892.gif?1729243744,,49800,,3,"챠콜, 아이보리,크림",0,TOP > 니트
체터 사선단추 단가라 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511540&xcode=001&mcode=001&scode=&type=X&sort=manual&cur_code=001001&search=&GfDT=bmp3VFQ%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010067852.gif?1729074306,,39800,,8,,0,TOP > 니트
