상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,카테고리_대분류,카테고리_소분류,카테고리_전체
밤모 울 라운드 자켓+스커트 투피스 세트,https://baddiary.com/product/%EB%B0%A4%EB%AA%A8-%EC%9A%B8-%EB%9D%BC%EC%9A%B4%EB%93%9C-%EC%9E%90%EC%BC%93%EC%8A%A4%EC%BB%A4%ED%8A%B8-%ED%88%AC%ED%94%BC%EC%8A%A4-%EC%84%B8%ED%8A%B8/27821/category/176/display/1/,,https://baddiary.com/web/product/tiny/202412/0bab48197b1f88f2996c36654c082977.webp,,,38,0,"rgb(0, 0, 130);, rgb(169, 169, 169);",DRESS,H라인,DRESS > H라인
케이지 롱 원피스(S~L),https://baddiary.com/product/%EC%BC%80%EC%9D%B4%EC%A7%80-%EB%A1%B1-%EC%9B%90%ED%94%BC%EC%8A%A4sl/27379/category/176/display/1/,,https://baddiary.com/web/product/tiny/202410/33f2dab22f9db47d14d46b73280166d9.webp,,,40,1,"rgb(0, 0, 130);, rgb(0, 0, 0);",DRESS,H라인,DRESS > H라인
모스체크원피스,https://baddiary.com/product/%EB%AA%A8%EC%8A%A4%EC%B2%B4%ED%81%AC%EC%9B%90%ED%94%BC%EC%8A%A4/16867/category/176/display/1/,,https://baddiary.com/web/product/tiny/201910/73848371cf627ebd80384f8925311e7e.jpg,,,,10,"rgb(215, 177, 112);, rgb(254, 255, 239);",DRESS,H라인,DRESS > H라인
마린 배색 세라 원피스,https://baddiary.com/product/%EB%A7%88%EB%A6%B0-%EB%B0%B0%EC%83%89-%EC%84%B8%EB%9D%BC-%EC%9B%90%ED%94%BC%EC%8A%A4/26578/category/177/display/1/,,https://baddiary.com/web/product/tiny/202407/5a0dafa7b551a9427c26b05b876bf0aa.webp,,,5,0,"rgb(254, 255, 239);, rgb(22, 14, 66);",DRESS,플레어&A라인,DRESS > 플레어&A라인
헬로 레터링 티+팬츠 세트(무지/스트라이프),https://baddiary.com/product/%ED%97%AC%EB%A1%9C-%EB%A0%88%ED%84%B0%EB%A7%81-%ED%8B%B0%ED%8C%AC%EC%B8%A0-%EC%84%B8%ED%8A%B8%EB%AC%B4%EC%A7%80%EC%8A%A4%ED%8A%B8%EB%9D%BC%EC%9D%B4%ED%94%84/26658/category/177/display/1/,,https://baddiary.com/web/product/tiny/202407/a8522ec53178c8110b7925e7765f01bf.webp,,,5,35,"rgb(235, 220, 197);, rgb(0, 0, 130);, rgb(0, 117, 67);, rgb(10, 6, 6);, rgb(4, 6, 46);, rgb(252, 128, 128);",DRESS,플레어&A라인,DRESS > 플레어&A라인
[여행룩/휴양지룩] 핀턱 지지미 체크 원피스,https://baddiary.com/product/%EC%97%AC%ED%96%89%EB%A3%A9%ED%9C%B4%EC%96%91%EC%A7%80%EB%A3%A9-%ED%95%80%ED%84%B1-%EC%A7%80%EC%A7%80%EB%AF%B8-%EC%B2%B4%ED%81%AC-%EC%9B%90%ED%94%BC%EC%8A%A4/26112/category/177/display/1/,,https://baddiary.com/web/product/tiny/202404/861b9bc021e878b01cdd2e6e42c694f1.webp,,,5,34,"rgb(0, 0, 0);, rgb(194, 15, 10);",DRESS,플레어&A라인,DRESS > 플레어&A라인
마들렌 플라워 레이스 원피스,https://baddiary.com/product/%EB%A7%88%EB%93%A4%EB%A0%8C-%ED%94%8C%EB%9D%BC%EC%9B%8C-%EB%A0%88%EC%9D%B4%EC%8A%A4-%EC%9B%90%ED%94%BC%EC%8A%A4/28220/category/177/display/1/,,https://baddiary.com/web/product/tiny/202504/d1989674733096988339ce6fa8b4aad5.webp,,,5,0,"rgb(28, 35, 61);, rgb(235, 195, 195);",DRESS,플레어&A라인,DRESS > 플레어&A라인
발리스 스트링 패턴 원피스,https://baddiary.com/product/%EB%B0%9C%EB%A6%AC%EC%8A%A4-%EC%8A%A4%ED%8A%B8%EB%A7%81-%ED%8C%A8%ED%84%B4-%EC%9B%90%ED%94%BC%EC%8A%A4/28206/category/177/display/1/,,https://baddiary.com/web/product/tiny/202504/f4ebfbb67d7920ce309c91244226d5ae.webp,,,5,0,"rgb(99, 156, 20);, rgb(0, 0, 253);",DRESS,플레어&A라인,DRESS > 플레어&A라인
자수 레이스 나시 원피스(끈조절가능),https://baddiary.com/product/%EC%9E%90%EC%88%98-%EB%A0%88%EC%9D%B4%EC%8A%A4-%EB%82%98%EC%8B%9C-%EC%9B%90%ED%94%BC%EC%8A%A4%EB%81%88%EC%A1%B0%EC%A0%88%EA%B0%80%EB%8A%A5/28204/category/177/display/1/,,https://baddiary.com/web/product/tiny/202504/2da82a27c6e789ab9186002f616d3f8e.webp,,,5,0,"rgb(254, 255, 239);",DRESS,플레어&A라인,DRESS > 플레어&A라인
노마레 패턴 셔츠 원피스(벨트증정),https://baddiary.com/product/%EB%85%B8%EB%A7%88%EB%A0%88-%ED%8C%A8%ED%84%B4-%EC%85%94%EC%B8%A0-%EC%9B%90%ED%94%BC%EC%8A%A4%EB%B2%A8%ED%8A%B8%EC%A6%9D%EC%A0%95/28194/category/177/display/1/,,https://baddiary.com/web/product/tiny/202504/35d9b3948cde3758a5579e7bcc829a04.webp,,,,0,"rgb(168, 185, 224);",DRESS,플레어&A라인,DRESS > 플레어&A라인
하객룩/모임룩 [made] 아모르 퍼프 원피스(S~L)(벨트증정),https://baddiary.com/product/%ED%95%98%EA%B0%9D%EB%A3%A9%EB%AA%A8%EC%9E%84%EB%A3%A9-made-%EC%95%84%EB%AA%A8%EB%A5%B4-%ED%8D%BC%ED%94%84-%EC%9B%90%ED%94%BC%EC%8A%A4sl%EB%B2%A8%ED%8A%B8%EC%A6%9D%EC%A0%95/23650/category/177/display/1/,,https://baddiary.com/web/product/tiny/202504/a8e360348bfb1d5e529cb82b197580e3.webp,,,,1,"rgb(235, 188, 174);, rgb(0, 0, 0);",DRESS,플레어&A라인,DRESS > 플레어&A라인
씨엘 니트 가디건+나시 원피스 투피스 세트,https://baddiary.com/product/%EC%94%A8%EC%97%98-%EB%8B%88%ED%8A%B8-%EA%B0%80%EB%94%94%EA%B1%B4%EB%82%98%EC%8B%9C-%EC%9B%90%ED%94%BC%EC%8A%A4-%ED%88%AC%ED%94%BC%EC%8A%A4-%EC%84%B8%ED%8A%B8/28197/category/177/display/1/,,https://baddiary.com/web/product/tiny/202504/fb6afbd97dd5ab5385730c39079e2986.webp,,,,1,"rgb(0, 0, 0);, rgb(226, 204, 165);",DRESS,플레어&A라인,DRESS > 플레어&A라인
나스 데님 원피스,https://baddiary.com/product/%EB%82%98%EC%8A%A4-%EB%8D%B0%EB%8B%98-%EC%9B%90%ED%94%BC%EC%8A%A4/21818/category/177/display/1/,,https://baddiary.com/web/product/tiny/202304/9cce9ea230d02ee349e974c570506a24.webp,,,5,76,"rgb(135, 167, 230);",DRESS,플레어&A라인,DRESS > 플레어&A라인
S/S 에스텔라 트위드 원피스(S~L)(벨트증정),https://baddiary.com/product/ss-%EC%97%90%EC%8A%A4%ED%85%94%EB%9D%BC-%ED%8A%B8%EC%9C%84%EB%93%9C-%EC%9B%90%ED%94%BC%EC%8A%A4sl%EB%B2%A8%ED%8A%B8%EC%A6%9D%EC%A0%95/28181/category/177/display/1/,,https://baddiary.com/web/product/tiny/202504/4949bfe71b1db8fd1d97c0cb8177ad8f.webp,,,,3,"rgb(0, 0, 0);, rgb(20, 22, 61);",DRESS,플레어&A라인,DRESS > 플레어&A라인
미호 쉬폰 셔링 원피스,https://baddiary.com/product/%EB%AF%B8%ED%98%B8-%EC%89%AC%ED%8F%B0-%EC%85%94%EB%A7%81-%EC%9B%90%ED%94%BC%EC%8A%A4/21657/category/177/display/1/,,https://baddiary.com/web/product/tiny/202308/df262b9a46530a0501b1cb9f59138c0b.webp,,,5,156,"rgb(98, 113, 156);, rgb(0, 0, 0);",DRESS,플레어&A라인,DRESS > 플레어&A라인
S/S 에비뉴 숄카라 트위드 원피스(S~L)(벨트증정),https://baddiary.com/product/ss-%EC%97%90%EB%B9%84%EB%89%B4-%EC%88%84%EC%B9%B4%EB%9D%BC-%ED%8A%B8%EC%9C%84%EB%93%9C-%EC%9B%90%ED%94%BC%EC%8A%A4sl%EB%B2%A8%ED%8A%B8%EC%A6%9D%EC%A0%95/21827/category/177/display/1/,,https://baddiary.com/web/product/tiny/202305/e41116f1b168e597884e5bff92b6da0c.webp,,,,155,"rgb(254, 192, 203);, rgb(204, 190, 153);, rgb(0, 0, 0);",DRESS,플레어&A라인,DRESS > 플레어&A라인
샹달 트위드 숏 자켓+스커트 세트,https://baddiary.com/product/%EC%83%B9%EB%8B%AC-%ED%8A%B8%EC%9C%84%EB%93%9C-%EC%88%8F-%EC%9E%90%EC%BC%93%EC%8A%A4%EC%BB%A4%ED%8A%B8-%EC%84%B8%ED%8A%B8/28166/category/177/display/1/,,https://baddiary.com/web/product/tiny/202504/88bf8619d8d858995599655176f07c29.webp,,,,1,"rgb(0, 0, 0);, rgb(254, 255, 239);, rgb(254, 192, 203);",DRESS,플레어&A라인,DRESS > 플레어&A라인
체크 끈나시 롱 원피스,https://baddiary.com/product/%EC%B2%B4%ED%81%AC-%EB%81%88%EB%82%98%EC%8B%9C-%EB%A1%B1-%EC%9B%90%ED%94%BC%EC%8A%A4/26052/category/177/display/1/,,https://baddiary.com/web/product/tiny/202404/0f6331b23d6e34f59ccd179ee08b5956.gif,,,5,2,"rgb(0, 0, 0);, rgb(217, 43, 43);, rgb(49, 93, 224);",DRESS,플레어&A라인,DRESS > 플레어&A라인
[made] (트위드) 화이트 아모르 퍼프 원피스(S~L)(벨트증정),https://baddiary.com/product/made-%ED%8A%B8%EC%9C%84%EB%93%9C-%ED%99%94%EC%9D%B4%ED%8A%B8-%EC%95%84%EB%AA%A8%EB%A5%B4-%ED%8D%BC%ED%94%84-%EC%9B%90%ED%94%BC%EC%8A%A4sl%EB%B2%A8%ED%8A%B8%EC%A6%9D%EC%A0%95/27271/category/177/display/1/,,https://baddiary.com/web/product/tiny/202503/f8ce74d7bef30e38fca9cae09d621c36.webp,,,30,1,"rgb(255, 255, 255);",DRESS,플레어&A라인,DRESS > 플레어&A라인
넥스트 핀턱 데님 원피스,https://baddiary.com/product/%EB%84%A5%EC%8A%A4%ED%8A%B8-%ED%95%80%ED%84%B1-%EB%8D%B0%EB%8B%98-%EC%9B%90%ED%94%BC%EC%8A%A4/28170/category/177/display/1/,,https://baddiary.com/web/product/tiny/202504/6b69cb9cad34d89f179d3e1fc0e6e954.webp,,,5,4,"rgb(132, 164, 189);",DRESS,플레어&A라인,DRESS > 플레어&A라인
[made] S/S 숄카라 플레어 원피스(S~L)(벨트증정),https://baddiary.com/product/made-ss-%EC%88%84%EC%B9%B4%EB%9D%BC-%ED%94%8C%EB%A0%88%EC%96%B4-%EC%9B%90%ED%94%BC%EC%8A%A4sl%EB%B2%A8%ED%8A%B8%EC%A6%9D%EC%A0%95/23581/category/177/display/1/,,https://baddiary.com/web/product/tiny/202503/ba1f9af2e96da375d2d25cf278c1e4bb.webp,,,,65,"rgb(247, 231, 215);, rgb(0, 0, 0);",DRESS,플레어&A라인,DRESS > 플레어&A라인
세트할인🤍 디엔트 뷔스티에 원피스 + 페어리 블라우스,https://baddiary.com/product/%EC%84%B8%ED%8A%B8%ED%95%A0%EC%9D%B8%F0%9F%A4%8D-%EB%94%94%EC%97%94%ED%8A%B8-%EB%B7%94%EC%8A%A4%ED%8B%B0%EC%97%90-%EC%9B%90%ED%94%BC%EC%8A%A4-%ED%8E%98%EC%96%B4%EB%A6%AC-%EB%B8%94%EB%9D%BC%EC%9A%B0%EC%8A%A4/19769/category/177/display/1/,,https://baddiary.com/web/product/tiny/202409/7fb00650e9f083f39f53bac540f5a546.webp,,,6,132,,DRESS,플레어&A라인,DRESS > 플레어&A라인
글로이 셔츠 원피스(벨트증정),https://baddiary.com/product/%EA%B8%80%EB%A1%9C%EC%9D%B4-%EC%85%94%EC%B8%A0-%EC%9B%90%ED%94%BC%EC%8A%A4%EB%B2%A8%ED%8A%B8%EC%A6%9D%EC%A0%95/28079/category/177/display/1/,,https://baddiary.com/web/product/tiny/202503/3c4cc5c9842a0415eca3c1486e09622a.webp,,,39,12,"rgb(0, 0, 0);, rgb(209, 187, 161);, rgb(255, 255, 255);",DRESS,플레어&A라인,DRESS > 플레어&A라인
S/S 에덴 숏 자켓+나시 원피스(S~L),https://baddiary.com/product/ss-%EC%97%90%EB%8D%B4-%EC%88%8F-%EC%9E%90%EC%BC%93%EB%82%98%EC%8B%9C-%EC%9B%90%ED%94%BC%EC%8A%A4sl/28161/category/177/display/1/,,https://baddiary.com/web/product/tiny/202504/1c7213abb5115e84d7d229ad0d4ae878.webp,,,,1,"rgb(189, 178, 151);, rgb(0, 0, 0);",DRESS,플레어&A라인,DRESS > 플레어&A라인
[made] (트위드) 블랙 아모르 퍼프 원피스(S~L)(벨트set),https://baddiary.com/product/made-%ED%8A%B8%EC%9C%84%EB%93%9C-%EB%B8%94%EB%9E%99-%EC%95%84%EB%AA%A8%EB%A5%B4-%ED%8D%BC%ED%94%84-%EC%9B%90%ED%94%BC%EC%8A%A4sl%EB%B2%A8%ED%8A%B8set/24457/category/177/display/1/,,https://baddiary.com/web/product/tiny/202503/c7b8445fd5b49eff124f0fc704829e2b.webp,,,30,1,"rgb(0, 0, 0);",DRESS,플레어&A라인,DRESS > 플레어&A라인
일리아 셔츠 롱 원피스(벨트증정),https://baddiary.com/product/%EC%9D%BC%EB%A6%AC%EC%95%84-%EC%85%94%EC%B8%A0-%EB%A1%B1-%EC%9B%90%ED%94%BC%EC%8A%A4%EB%B2%A8%ED%8A%B8%EC%A6%9D%EC%A0%95/28175/category/177/display/1/,,https://baddiary.com/web/product/tiny/202504/0a21942c33a90ba89543be5a31a7c8f7.webp,,,,0,"rgb(0, 0, 0);, rgb(33, 43, 71);",DRESS,플레어&A라인,DRESS > 플레어&A라인
아르코 트위드 숏 자켓+롱 스커트 투피스 세트(S~L),https://baddiary.com/product/%EC%95%84%EB%A5%B4%EC%BD%94-%ED%8A%B8%EC%9C%84%EB%93%9C-%EC%88%8F-%EC%9E%90%EC%BC%93%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8-%ED%88%AC%ED%94%BC%EC%8A%A4-%EC%84%B8%ED%8A%B8sl/27265/category/177/display/1/,,https://baddiary.com/web/product/tiny/202409/d0eb3277aeeb515c79ba96fcd4abac33.webp,,,55,21,"rgb(0, 0, 130);, rgb(0, 0, 0);",DRESS,플레어&A라인,DRESS > 플레어&A라인
♥하객룩♥[단독] 퀸시 플레어 원피스(벨트set)(S~L),https://baddiary.com/product/%ED%95%98%EA%B0%9D%EB%A3%A9%EB%8B%A8%EB%8F%85-%ED%80%B8%EC%8B%9C-%ED%94%8C%EB%A0%88%EC%96%B4-%EC%9B%90%ED%94%BC%EC%8A%A4%EB%B2%A8%ED%8A%B8setsl/20803/category/177/display/1/,,https://baddiary.com/web/product/tiny/202110/297495a4b60e4a635555df3d0f9f6d3e.webp,,,,28,"rgb(0, 0, 0);",DRESS,플레어&A라인,DRESS > 플레어&A라인
세트할인🤍 반팔 레이어드 롱 원피스 + 타이밍 데님 청 자켓,https://baddiary.com/product/%EC%84%B8%ED%8A%B8%ED%95%A0%EC%9D%B8%F0%9F%A4%8D-%EB%B0%98%ED%8C%94-%EB%A0%88%EC%9D%B4%EC%96%B4%EB%93%9C-%EB%A1%B1-%EC%9B%90%ED%94%BC%EC%8A%A4-%ED%83%80%EC%9D%B4%EB%B0%8D-%EB%8D%B0%EB%8B%98-%EC%B2%AD-%EC%9E%90%EC%BC%93/26036/category/177/display/1/,,https://baddiary.com/web/product/tiny/202504/0bde3762cfb95c2f6d48aeef3140132d.webp,,,8,14,,DRESS,플레어&A라인,DRESS > 플레어&A라인
에끌라 쉬폰 셔링 롱 원피스,https://baddiary.com/product/%EC%97%90%EB%81%8C%EB%9D%BC-%EC%89%AC%ED%8F%B0-%EC%85%94%EB%A7%81-%EB%A1%B1-%EC%9B%90%ED%94%BC%EC%8A%A4/28185/category/177/display/1/,,https://baddiary.com/web/product/tiny/202504/49c5223cfd968fa16ae37132ff92d9f0.webp,,,,0,"rgb(254, 255, 239);, rgb(199, 181, 131);",DRESS,플레어&A라인,DRESS > 플레어&A라인
[하객룩] 플로우 트위드 원피스(타이세트)(S~L),https://baddiary.com/product/%ED%95%98%EA%B0%9D%EB%A3%A9-%ED%94%8C%EB%A1%9C%EC%9A%B0-%ED%8A%B8%EC%9C%84%EB%93%9C-%EC%9B%90%ED%94%BC%EC%8A%A4%ED%83%80%EC%9D%B4%EC%84%B8%ED%8A%B8sl/27170/category/177/display/1/,,https://baddiary.com/web/product/tiny/202409/6d0da6f8ec74ad2e91cb9fdba33c83fb.webp,,,10,1,"rgb(0, 0, 0);, rgb(240, 233, 173);",DRESS,플레어&A라인,DRESS > 플레어&A라인
[단독] 아우룸 진주 자켓+스커트 투피스 세트(S~L),https://baddiary.com/product/%EB%8B%A8%EB%8F%85-%EC%95%84%EC%9A%B0%EB%A3%B8-%EC%A7%84%EC%A3%BC-%EC%9E%90%EC%BC%93%EC%8A%A4%EC%BB%A4%ED%8A%B8-%ED%88%AC%ED%94%BC%EC%8A%A4-%EC%84%B8%ED%8A%B8sl/28112/category/177/display/1/,,https://baddiary.com/web/product/tiny/202503/0d0813c6d64127d1c622a7cabad85126.webp,,,55,2,"rgb(11, 34, 79);, rgb(249, 250, 218);",DRESS,플레어&A라인,DRESS > 플레어&A라인
나시 플레어 롱 원피스,https://baddiary.com/product/%EB%82%98%EC%8B%9C-%ED%94%8C%EB%A0%88%EC%96%B4-%EB%A1%B1-%EC%9B%90%ED%94%BC%EC%8A%A4/25983/category/177/display/1/,,https://baddiary.com/web/product/tiny/202403/6eba78dd5a745ca85d12936ffbaac904.webp,,,5,5,"rgb(0, 0, 0);",DRESS,플레어&A라인,DRESS > 플레어&A라인
[단독] 에비뉴 숄카라 트위드 원피스(S~L)(벨트증정),https://baddiary.com/product/%EB%8B%A8%EB%8F%85-%EC%97%90%EB%B9%84%EB%89%B4-%EC%88%84%EC%B9%B4%EB%9D%BC-%ED%8A%B8%EC%9C%84%EB%93%9C-%EC%9B%90%ED%94%BC%EC%8A%A4sl%EB%B2%A8%ED%8A%B8%EC%A6%9D%EC%A0%95/21570/category/177/display/1/,,https://baddiary.com/web/product/tiny/202503/0975b84b6ecf7ecf72bb6f12d2ed7bb7.webp,,,,197,"rgb(201, 186, 161);, rgb(0, 0, 0);",DRESS,플레어&A라인,DRESS > 플레어&A라인
퍼퓸 트위드 숏 자켓+스커트 투피스 세트(S~L),https://baddiary.com/product/%ED%8D%BC%ED%93%B8-%ED%8A%B8%EC%9C%84%EB%93%9C-%EC%88%8F-%EC%9E%90%EC%BC%93%EC%8A%A4%EC%BB%A4%ED%8A%B8-%ED%88%AC%ED%94%BC%EC%8A%A4-%EC%84%B8%ED%8A%B8sl/28093/category/177/display/1/,,https://baddiary.com/web/product/tiny/202503/3857201779cfddbbfb44dc9b5e176fb3.webp,,,,3,"rgb(240, 238, 218);, rgb(0, 0, 130);",DRESS,플레어&A라인,DRESS > 플레어&A라인
퍼블 나시 원피스(미니/롱),https://baddiary.com/product/%ED%8D%BC%EB%B8%94-%EB%82%98%EC%8B%9C-%EC%9B%90%ED%94%BC%EC%8A%A4%EB%AF%B8%EB%8B%88%EB%A1%B1/28172/category/177/display/1/,,https://baddiary.com/web/product/tiny/202504/2a3ca203e927e858c615d9618ba39ff3.webp,,,,1,"rgb(207, 201, 182);, rgb(0, 0, 0);",DRESS,플레어&A라인,DRESS > 플레어&A라인
반팔 레이어드 롱 원피스,https://baddiary.com/product/%EB%B0%98%ED%8C%94-%EB%A0%88%EC%9D%B4%EC%96%B4%EB%93%9C-%EB%A1%B1-%EC%9B%90%ED%94%BC%EC%8A%A4/25934/category/177/display/1/,,https://baddiary.com/web/product/tiny/202403/f57d6b21ad4d880122adef950a6860bb.gif,,,,14,"rgb(0, 0, 0);, rgb(252, 235, 211);, rgb(255, 255, 255);",DRESS,플레어&A라인,DRESS > 플레어&A라인
모나크 카라 플레어 원피스,https://baddiary.com/product/%EB%AA%A8%EB%82%98%ED%81%AC-%EC%B9%B4%EB%9D%BC-%ED%94%8C%EB%A0%88%EC%96%B4-%EC%9B%90%ED%94%BC%EC%8A%A4/28126/category/177/display/1/,,https://baddiary.com/web/product/tiny/202503/ec74a36bd4a9ba937fd6e6884489a837.webp,,,,1,"rgb(0, 0, 0);, rgb(166, 145, 121);",DRESS,플레어&A라인,DRESS > 플레어&A라인
라엘 트위드 자켓+쉬폰 배색 스커트 투피스 세트 (타이 세트),https://baddiary.com/product/%EB%9D%BC%EC%97%98-%ED%8A%B8%EC%9C%84%EB%93%9C-%EC%9E%90%EC%BC%93%EC%89%AC%ED%8F%B0-%EB%B0%B0%EC%83%89-%EC%8A%A4%EC%BB%A4%ED%8A%B8-%ED%88%AC%ED%94%BC%EC%8A%A4-%EC%84%B8%ED%8A%B8-%ED%83%80%EC%9D%B4-%EC%84%B8%ED%8A%B8/28015/category/177/display/1/,,https://baddiary.com/web/product/tiny/202502/ba3845044db99da597878e1c619cf637.webp,,,,0,"rgb(19, 22, 59);, rgb(254, 255, 239);",DRESS,플레어&A라인,DRESS > 플레어&A라인
케이티 쉬폰 배색 플레어 원피스,https://baddiary.com/product/%EC%BC%80%EC%9D%B4%ED%8B%B0-%EC%89%AC%ED%8F%B0-%EB%B0%B0%EC%83%89-%ED%94%8C%EB%A0%88%EC%96%B4-%EC%9B%90%ED%94%BC%EC%8A%A4/27996/category/177/display/1/,,https://baddiary.com/web/product/tiny/202502/2954ea9db3db07682388625f942a7f17.webp,,,,0,"rgb(0, 0, 0);, rgb(215, 177, 112);, rgb(254, 255, 239);, rgb(240, 178, 168);",DRESS,플레어&A라인,DRESS > 플레어&A라인
에덴 트위드 숏 자켓+나시 원피스 투피스 세트(S~L),https://baddiary.com/product/%EC%97%90%EB%8D%B4-%ED%8A%B8%EC%9C%84%EB%93%9C-%EC%88%8F-%EC%9E%90%EC%BC%93%EB%82%98%EC%8B%9C-%EC%9B%90%ED%94%BC%EC%8A%A4-%ED%88%AC%ED%94%BC%EC%8A%A4-%EC%84%B8%ED%8A%B8sl/27918/category/177/display/1/,,https://baddiary.com/web/product/tiny/202501/28da0d742e5f5a6982d8f1ffce490f45.webp,,,,1,"rgb(0, 0, 130);, rgb(0, 0, 0);",DRESS,플레어&A라인,DRESS > 플레어&A라인
안시아 볼레로 자켓 원피스,https://baddiary.com/product/%EC%95%88%EC%8B%9C%EC%95%84-%EB%B3%BC%EB%A0%88%EB%A1%9C-%EC%9E%90%EC%BC%93-%EC%9B%90%ED%94%BC%EC%8A%A4/28040/category/177/display/1/,,https://baddiary.com/web/product/tiny/202502/fe71333fb1ce43c2ceb999eb37d97930.webp,,,,0,"rgb(254, 255, 239);, rgb(254, 192, 203);, rgb(0, 0, 0);",DRESS,플레어&A라인,DRESS > 플레어&A라인
[하객룩] 홀린 배색 카라 원피스(S~L),https://baddiary.com/product/%ED%95%98%EA%B0%9D%EB%A3%A9-%ED%99%80%EB%A6%B0-%EB%B0%B0%EC%83%89-%EC%B9%B4%EB%9D%BC-%EC%9B%90%ED%94%BC%EC%8A%A4sl/25827/category/177/display/1/,,https://baddiary.com/web/product/tiny/202403/c7b6f6320433fbe9a4ccbfd2c9ba06ad.webp,,,,4,"rgb(0, 0, 0);, rgb(215, 177, 112);",DRESS,플레어&A라인,DRESS > 플레어&A라인
[made] 로즈벨 트위드 원피스(S~L),https://baddiary.com/product/made-%EB%A1%9C%EC%A6%88%EB%B2%A8-%ED%8A%B8%EC%9C%84%EB%93%9C-%EC%9B%90%ED%94%BC%EC%8A%A4sl/27753/category/177/display/1/,,https://baddiary.com/web/product/tiny/202412/6e3aafd2d4855a3070a6dcfa5ee0c730.webp,,,,0,"rgb(0, 0, 0);",DRESS,플레어&A라인,DRESS > 플레어&A라인
뉴민 폴라 니트 롱 원피스,https://baddiary.com/product/%EB%89%B4%EB%AF%BC-%ED%8F%B4%EB%9D%BC-%EB%8B%88%ED%8A%B8-%EB%A1%B1-%EC%9B%90%ED%94%BC%EC%8A%A4/24871/category/177/display/1/,,https://baddiary.com/web/product/tiny/202311/4e9e8ffab4afcb442205f73009d6ace5.webp,,,,33,"rgb(0, 0, 0);, rgb(169, 169, 169);",DRESS,플레어&A라인,DRESS > 플레어&A라인
[벨벳 트위드/하객룩] 세니타 트위드 나시 원피스(F~XL),https://baddiary.com/product/%EB%B2%A8%EB%B2%B3-%ED%8A%B8%EC%9C%84%EB%93%9C%ED%95%98%EA%B0%9D%EB%A3%A9-%EC%84%B8%EB%8B%88%ED%83%80-%ED%8A%B8%EC%9C%84%EB%93%9C-%EB%82%98%EC%8B%9C-%EC%9B%90%ED%94%BC%EC%8A%A4fxl/25033/category/177/display/1/,,https://baddiary.com/web/product/tiny/202311/8874c3ca47b249828693799c70486239.webp,,,55,11,"rgb(0, 0, 0);, rgb(254, 192, 203);",DRESS,플레어&A라인,DRESS > 플레어&A라인
펠리츠 체크 베스트 원피스(F~L),https://baddiary.com/product/%ED%8E%A0%EB%A6%AC%EC%B8%A0-%EC%B2%B4%ED%81%AC-%EB%B2%A0%EC%8A%A4%ED%8A%B8-%EC%9B%90%ED%94%BC%EC%8A%A4fl/21075/category/177/display/1/,,https://baddiary.com/web/product/tiny/202311/82dc3ae3a281f1b52679323fa0f7c87d.webp,,,,49,"rgb(0, 0, 0);",DRESS,플레어&A라인,DRESS > 플레어&A라인
타이 리본 셔츠 남방 블라우스+칼리아 나시 롱 원피스(S~L),https://baddiary.com/product/%ED%83%80%EC%9D%B4-%EB%A6%AC%EB%B3%B8-%EC%85%94%EC%B8%A0-%EB%82%A8%EB%B0%A9-%EB%B8%94%EB%9D%BC%EC%9A%B0%EC%8A%A4%EC%B9%BC%EB%A6%AC%EC%95%84-%EB%82%98%EC%8B%9C-%EB%A1%B1-%EC%9B%90%ED%94%BC%EC%8A%A4sl/27706/category/177/display/1/,,https://baddiary.com/web/product/tiny/202412/a5c38acc6d6b4533856d44a1f36fc141.webp,,,7,0,,DRESS,플레어&A라인,DRESS > 플레어&A라인
알리시아 울 원피스 코트(벨트set),https://baddiary.com/product/%EC%95%8C%EB%A6%AC%EC%8B%9C%EC%95%84-%EC%9A%B8-%EC%9B%90%ED%94%BC%EC%8A%A4-%EC%BD%94%ED%8A%B8%EB%B2%A8%ED%8A%B8set/27636/category/177/display/1/,,https://baddiary.com/web/product/tiny/202411/0eee3a1ef4561dec80dbec123e832492.webp,,,50,3,"rgb(215, 177, 112);, rgb(0, 0, 0);",DRESS,플레어&A라인,DRESS > 플레어&A라인
(세트10%) 후드 니트+팬츠+스커트(선택가능),https://baddiary.com/product/%EC%84%B8%ED%8A%B810-%ED%9B%84%EB%93%9C-%EB%8B%88%ED%8A%B8%ED%8C%AC%EC%B8%A0%EC%8A%A4%EC%BB%A4%ED%8A%B8%EC%84%A0%ED%83%9D%EA%B0%80%EB%8A%A5/24956/category/177/display/1/,,https://baddiary.com/web/product/tiny/202410/17fbad11080838fcb73894fdd3341f8d.webp,,,10,48,"rgb(0, 0, 0);, rgb(169, 169, 169);, rgb(215, 177, 112);",DRESS,플레어&A라인,DRESS > 플레어&A라인
칼리아 나시 롱 원피스(S~L),https://baddiary.com/product/%EC%B9%BC%EB%A6%AC%EC%95%84-%EB%82%98%EC%8B%9C-%EB%A1%B1-%EC%9B%90%ED%94%BC%EC%8A%A4sl/27705/category/177/display/1/,,https://baddiary.com/web/product/tiny/202412/6f601d943d805ce1372ca90df2fd0069.webp,,,,0,"rgb(0, 0, 0);",DRESS,플레어&A라인,DRESS > 플레어&A라인
